data-ai Intelligence
Report,Review - Summary
Report Generation Time,01/06/2023 08:36:36 PST
App,Shopee: Compre de Tudo Online
Date,"2022-07-10, 2022-07-16"
Granularity,Daily
Rating Value,"1, 2, 3, 4, 5"
Language,Portuguese

Reviews,Reviews Content,Rating,Start Date,End Date,Review Product Version,Review Product Version Name,Language,Language Name
75982212-d27b-4040-9ce4-92d27d013fac,"Estou Decepcionado Com a Shoope , como pode eles deixarem um vendedor vender mercadorias falsas falsificadas ? Uma empresa tão gigante assim , comprei uma coisa na shoope veio falsificado o vendedor só me enrolando pra me enviar o código de devolução pra mim entregar a mercadoria falsificada de volta ele n me passa o maldito código, já foi melhor em shoope",1,2022-07-15,2022-07-15,20600012546168_2.90.20,2.90.20,pt,Portuguese
759ee1e7-61dd-45ed-b1c6-8d0257b6c3e6,Muito bom,5,2022-07-11,2022-07-11,20600012546168_2.89.41,2.89.41,pt,Portuguese
759f578d-8732-45ec-ab9f-f1f7c6bcdf8a,Foi a primeira vez que Faso compras foi (4)itens já chegou (1)..,5,2022-07-11,2022-07-11,20600012546168_2.89.41,2.89.41,pt,Portuguese
75a2a0c0-4dfe-4e67-8ace-92d510e9e75a,Gostando muito. Preços super atrativos,5,2022-07-13,2022-07-13,20600012546168_2.90.13,2.90.13,pt,Portuguese
75a580a4-4c3b-4c04-8b1a-5593e134f3fa,Fui bem rapido minhas entrega...gostei .Eu gostei e minha opiniao....,5,2022-07-12,2022-07-12,20600012546168_2.89.41,2.89.41,pt,Portuguese
75a9fb70-8791-4a16-b448-38a59270cc8a,Top,5,2022-07-12,2022-07-12,20600012546168_2.89.41,2.89.41,pt,Portuguese
75b23446-19e9-474c-9bae-e9ad84e8b4a3,Melhor app de compras,5,2022-07-12,2022-07-12,20600012546168_Varies with device,Varies with device,pt,Portuguese
75b6b2da-945c-4cd5-9e8f-e2a4e1a71739,Excelente,5,2022-07-10,2022-07-10,20600012546168_2.89.41,2.89.41,pt,Portuguese
75b951d7-47a8-45c3-b058-1d1e78b3e532,Recomendo pra todos vocês.....venham fazer suas compras na shopee,5,2022-07-11,2022-07-11,20600012546168_2.89.41,2.89.41,pt,Portuguese
75ba0f2f-06c0-4756-a96f-c13093f86ad3,Há 30 dias aguardando estorno de 1 boleto Adyen pago dentro do prazo e mesmo assim a compra foi compra cancelada.,1,2022-07-10,2022-07-10,20600012546168_2.89.41,2.89.41,pt,Portuguese
75bd9006-2caa-4156-9ab6-6fd3e824b758,"Pra falar a verdade o App é muito bom, mais ultimamente está muito ruim eu ñ tô mais conseguindo usar os cupons , e eu to comprando e a mercadoria ñ tá chegando , tenho que pedir reembolso toda vez que compro pq ñ chegar 🙄🙁",1,2022-07-10,2022-07-10,20600012546168_2.89.41,2.89.41,pt,Portuguese
75be7677-c287-446e-aa6d-38d12a1c52cf,Amoooo,5,2022-07-12,2022-07-12,20600012546168_2.89.41,2.89.41,pt,Portuguese
75c7357a-c99b-4769-a9c7-50301d40b7e5,App top,5,2022-07-16,2022-07-16,20600012546168_Varies with device,Varies with device,pt,Portuguese
75c85c76-453c-490b-8e32-3f6478a29981,Otimos produtos.,5,2022-07-13,2022-07-13,20600012546168_2.89.41,2.89.41,pt,Portuguese
75cef425-ff36-412a-bfef-4818425b2046,Muito bom tô gostando muito,5,2022-07-16,2022-07-16,20600012546168_2.89.41,2.89.41,pt,Portuguese
75d3f3d9-696e-43a5-a665-ca0cb20922c8,A shopee caiu muito no meu conceito...precisei de um reembolso de dois produtos que foi extraviado no meio do caminho...abrir várias solicitações e reclamações com a central...várias conversas e vários e-mails para receber o reembolso...porém eles enrola dando que o prazo acabou...e acabei perdendo o dinheiro...hoje em dia o mais confiável mesmo é o mercado livre...lá o atendimento ao cliente sempre é muito bom e não tá dor de cabeça...a shopee ser vc precisar de um reembolso eles vão enrolar vc,1,2022-07-10,2022-07-10,20600012546168_2.89.41,2.89.41,pt,Portuguese
75deedf2-387c-46d6-aea6-89460de0688d,Sempre e bom comprar na shopee,5,2022-07-13,2022-07-13,20600012546168_2.89.41,2.89.41,pt,Portuguese
75e4a60b-8e6f-44f4-a139-068b81a81223,Adorei muito rápido na entrega,5,2022-07-11,2022-07-11,20600012546168_2.89.41,2.89.41,pt,Portuguese
75ec03e4-e192-483f-b40f-a65fff2d9acb,Adoro compro bastante demora um pouquinho chegar os pedidos mais adoro comprar na shopee,5,2022-07-10,2022-07-10,20600012546168_Varies with device,Varies with device,pt,Portuguese
75f24217-e46e-4db5-a29e-746261963b47,"Minha experiência foi boa,compras seguras,entregas rápidas. No entanto precisa melhorar a questão do frete que as vezes não compensa comprar por causa do frete..",3,2022-07-12,2022-07-12,20600012546168_2.89.41,2.89.41,pt,Portuguese
75f896e0-7fcb-4a72-8c8f-ba92a5e7a4e5,Resumindo em ótimo,5,2022-07-12,2022-07-12,20600012546168_2.89.41,2.89.41,pt,Portuguese
75f8f8c4-2441-4f97-8f83-8964654486a3,Muito bom comprar no app,5,2022-07-13,2022-07-13,20600012546168_2.90.13,2.90.13,pt,Portuguese
75fc7852-25f8-48f4-982f-3679bd82ca27,Bom,5,2022-07-14,2022-07-14,20600012546168_2.89.41,2.89.41,pt,Portuguese
75ffef71-6c47-4be2-929a-2203c05d060a,"No inicio as entregas eram concluidas, hoje já somam 4 pedidos com produto extraviado, e preencher aquela ficha para reembolso é um terror, tudo dá erro😡😡😡. Conclusão já perdi mais de RS$ 100,00. Muito aborrecida com isso!!",1,2022-07-14,2022-07-14,20600012546168_2.89.41,2.89.41,pt,Portuguese
760d4bec-ae37-49f7-9ae8-c2cd092ceb82,"Melhor app, tudo barato ,fácil e rápido super amei !!!",5,2022-07-15,2022-07-15,20600012546168_2.90.20,2.90.20,pt,Portuguese
7611bcb0-2398-4e7f-9b20-4aeabbbb5dc5,Ta demorando muito pros produto chegarem comprei 3 prosutos diferentes de vendores diferentes de SP e vai levar 20 e poucos Dias pra chegar pior q compras internacionais,1,2022-07-15,2022-07-15,20600012546168_2.90.13,2.90.13,pt,Portuguese
76163cbb-254e-465d-ae7a-fb268a47a3f6,"Perfeito, seguro e com uma variedade incrível de itens. Ótimos preços.",5,2022-07-14,2022-07-14,20600012546168_2.90.13,2.90.13,pt,Portuguese
76253409-4421-40d2-87cd-51ed03a4ee56,Ótimo,1,2022-07-15,2022-07-15,20600012546168_2.90.20,2.90.20,pt,Portuguese
763ee276-3577-4367-9ae4-8fa9114a9f3b,Horrível! Quero comprar um fone e está dizendo que o CPF é inválido! Vou é excluir esse app e ir atrás de outro melhor.,1,2022-07-15,2022-07-15,20600012546168_2.89.41,2.89.41,pt,Portuguese
7648fb14-320a-40ae-baf6-68990da36d45,"Olha confesso que comprei o primeiro item com medo da qualidade e medo se ia ser entregue ou não. Mas olha estou amando, tudo bem que nada é 100% mais até o momento sem reclamações.",5,2022-07-14,2022-07-14,20600012546168_Unknown,Unknown,pt,Portuguese
7649ef64-53b6-475b-bd05-06d6840837d5,Otima amei,5,2022-07-15,2022-07-15,20600012546168_2.88.41,2.88.41,pt,Portuguese
764bb66e-1c16-4f8b-9670-68633151ac89,Amei as encomendas que eu fiz 😊 e quero mais cupom em shoppe me dá mais cupom 😜,5,2022-07-13,2022-07-13,20600012546168_2.89.41,2.89.41,pt,Portuguese
764d57e2-082c-45c5-8cca-79ffcacc7d3c,Excelentes produtos! E quando vem com algum defeito fazem a troca/extorno rapidamente,5,2022-07-15,2022-07-15,20600012546168_2.90.13,2.90.13,pt,Portuguese
765f1f7c-3f63-4356-8342-08e4c3ef71bc,APP estava de boa e do nada ele vem com um problema de não poder visualizar as publicações dos compradores. Ele pede pra voltar a página inicial. Por favor corrijam isso logo,2,2022-07-14,2022-07-14,20600012546168_2.90.20,2.90.20,pt,Portuguese
7661d9de-c992-4c33-a34e-629802a532c2,Ótimo aplicativo,5,2022-07-13,2022-07-13,20600012546168_2.89.41,2.89.41,pt,Portuguese
76637116-6f2d-4eef-af62-5d62f338185c,Ótimo app,5,2022-07-14,2022-07-14,20600012546168_2.89.41,2.89.41,pt,Portuguese
7667085a-f9b5-4a65-895c-dc27b3613f7f,Gosto mto de comprar no app... últimamente esta travando demais!,2,2022-07-16,2022-07-16,20600012546168_2.67.08,2.67.08,pt,Portuguese
7677f766-bc73-4e04-93ee-4801c48cd334,A melhor de todas sem dúvida,5,2022-07-15,2022-07-15,20600012546168_2.90.20,2.90.20,pt,Portuguese
7679190a-0c89-4ff7-b0db-d2fee02c5880,Muito bom até o momento.,4,2022-07-12,2022-07-12,20600012546168_2.89.41,2.89.41,pt,Portuguese
7679c550-c9ed-49d0-805a-749eef57a6a3,"Essa Shopee e Muito, Top E Vai Ficar melhor ainda, quando o app parar de Locura, de Travar, Fora isso e muito Boa esses Cupons, otimo",5,2022-07-12,2022-07-12,20600012546168_2.89.41,2.89.41,pt,Portuguese
767a145b-c0ce-4612-8b8e-0671d3333b60,Melhor aplicativo de compra!,5,2022-07-16,2022-07-16,20600012546168_2.90.20,2.90.20,pt,Portuguese
76802f57-f506-4bf8-89cc-e162ad11870c,O App e muito ruim ele trava muito .,1,2022-07-11,2022-07-11,20600012546168_Unknown,Unknown,pt,Portuguese
76837d54-a411-42de-806c-5271d5e47929,"trava demais, demora pra carregar as fotos dos produtos, é muito difícil de mexer no aplicativo com ele travando assim",1,2022-07-16,2022-07-16,20600012546168_2.90.20,2.90.20,pt,Portuguese
7683aaec-1fe2-49b5-b8c2-1e7480293a3c,"Olha pra mim esse é o melhor app de compras online, tudo num preço barato e as vezes com boa qualidade.Sempre compro na shopee , pra mim tem tudo oq preciso pro meu dia a dia até roupa se encontra",5,2022-07-10,2022-07-10,20600012546168_Unknown,Unknown,pt,Portuguese
7687d302-802a-4d66-b0a5-fa5b5536a9b9,Gostei,5,2022-07-11,2022-07-11,20600012546168_2.89.41,2.89.41,pt,Portuguese
76895c6c-4aef-4de7-9c94-583d819269e9,Tô amando usar. Super indico!,5,2022-07-16,2022-07-16,20600012546168_2.90.20,2.90.20,pt,Portuguese
768a3d4c-ca01-49a5-8813-e939e56f3c80,"Bom aplicativo, encontra bastante variedade com preço bom",5,2022-07-13,2022-07-13,20600012546168_2.89.41,2.89.41,pt,Portuguese
7699ba3d-8371-4db7-8f30-27fb8cf3be06,Estou gostando de comprar Está chegando tudo certinho .,5,2022-07-11,2022-07-11,20600012546168_2.89.41,2.89.41,pt,Portuguese
769d0b60-c76b-414c-96b0-d7b5ffd4549b,Essa loja da shopee e maravilhosa,5,2022-07-12,2022-07-12,20600012546168_2.87.40,2.87.40,pt,Portuguese
76a3db21-a425-4656-a6fc-c9123d72c0b3,E bom o aplicativo...tenho um rebolso pra fazer nunca dá certo sempre aparece que a conta do Banco está inválida não da opção de crédito...,2,2022-07-13,2022-07-13,20600012546168_2.90.13,2.90.13,pt,Portuguese
76a6258d-bb80-494d-a372-d3980cf13666,"Compro muuitoo, app otimo, esses ultimos dias esta dando uns bugs e travando um pouco. Fora isso é otimo.",5,2022-07-15,2022-07-15,20600012546168_2.90.20,2.90.20,pt,Portuguese
76aaaef7-b37d-4f13-970c-f00381e05a6e,Aplicativo muito bom para comprar coisas na internet sempre vem tudo direitinho e sobre as moedas shopee tô sem palavras muito boa essa ideia de desconto nas compras,5,2022-07-13,2022-07-13,20600012546168_2.90.13,2.90.13,pt,Portuguese
76b84e04-d7c8-4f81-968f-fc3da8792552,Os pedidos são online e chega rapido adoro,5,2022-07-14,2022-07-14,20600012546168_2.89.41,2.89.41,pt,Portuguese
76bbafbf-b6c3-4e6b-8813-5eea9715e91b,Recebo de 30 30 segundos propagandas. Nao autorizado,1,2022-07-12,2022-07-12,20600012546168_Varies with device,Varies with device,pt,Portuguese
76c2287c-2a7e-4aea-91f7-9f402fd1aa83,Há comprar no shope spr é muito bom tem tudo o que vc procura e os preços são ótimo e ainda tem frete grátis!❤,5,2022-07-13,2022-07-13,20600012546168_2.89.41,2.89.41,pt,Portuguese
76cdada3-6274-419d-a6d0-21bf5b4b2efd,Compra no APP não finaliza!,3,2022-07-10,2022-07-10,20600012546168_2.89.41,2.89.41,pt,Portuguese
76ce48bb-1700-4c21-80a5-761d51d019d2,👍,5,2022-07-12,2022-07-12,20600012546168_2.89.41,2.89.41,pt,Portuguese
76d14212-2d77-4e83-870a-05253c7bde7d,"Cada dia melhor,App 10",5,2022-07-13,2022-07-13,20600012546168_2.89.41,2.89.41,pt,Portuguese
76d48e17-aff9-4af8-ab55-22c1fe692df0,"Tirando os bugs, o app é bom.",5,2022-07-16,2022-07-16,20600012546168_2.90.20,2.90.20,pt,Portuguese
76e227bc-707d-493b-a45f-7ad63f51e08c,Excelente por enquanto,5,2022-07-14,2022-07-14,20600012546168_2.90.13,2.90.13,pt,Portuguese
76e81b53-9456-4f52-bc39-becb7f0d61fd,Ótimo entrega super rápido,5,2022-07-16,2022-07-16,20600012546168_2.90.13,2.90.13,pt,Portuguese
76e96bd4-1d0c-4b25-b9ee-2d30d48d1b55,Muito bom,5,2022-07-13,2022-07-13,20600012546168_2.90.12,2.90.12,pt,Portuguese
76f2e7bc-325f-43d0-aab7-0a5ec0c558ab,Gosto muito de comprar na shopee é um ótimo app de compras,5,2022-07-12,2022-07-12,20600012546168_2.89.41,2.89.41,pt,Portuguese
76f40d1c-d729-4ae9-bee8-37e67213453d,"É ótimo amooo de mas comprar,e recomendo bastante",5,2022-07-11,2022-07-11,20600012546168_Varies with device,Varies with device,pt,Portuguese
76f9bb14-cd8d-42d1-a10e-b1891374dc31,Otimo,5,2022-07-12,2022-07-12,20600012546168_2.89.41,2.89.41,pt,Portuguese
77093272-5ae7-4fcf-89c8-987d3f1d3173,"O aplicativo é bom, já fiz algumas compras Mas ultimamente está muito lento, fica travando, devia ter uma versão lite do aplicativo",3,2022-07-12,2022-07-12,20600012546168_2.89.41,2.89.41,pt,Portuguese
7709fc00-f60a-46d8-84ac-4a362ec83845,Adorooo!!!,5,2022-07-16,2022-07-16,20600012546168_2.89.41,2.89.41,pt,Portuguese
77138258-3cfb-4fd4-a607-63b07d52ebc3,Para mim o APP está sendo muito bommmmm e útil 🤩recomendo,5,2022-07-10,2022-07-10,20600012546168_Varies with device,Varies with device,pt,Portuguese
7716dad0-2f9a-4a91-b513-3ca226cccdf3,Gostei chegou super rápido e tudo certo,5,2022-07-12,2022-07-12,20600012546168_2.89.41,2.89.41,pt,Portuguese
77188cf8-4e04-4e36-aa19-50b1c4d620bd,"Depois da atualização ficou péssimo, não carrega mas os comentários , nem avaliar as compras , tudo dá dando erro",2,2022-07-14,2022-07-14,20600012546168_2.90.13,2.90.13,pt,Portuguese
771939b1-7059-423b-bbb6-9137c884fed2,Tudo como os anúncios!!🤌👏👏👏,5,2022-07-14,2022-07-14,20600012546168_2.89.41,2.89.41,pt,Portuguese
772218bb-c1f6-4eac-b7e5-ae91028ab282,Show de bola,5,2022-07-11,2022-07-11,20600012546168_2.83.09,2.83.09,pt,Portuguese
772651f0-ea0b-4889-8b54-eac0641a56f2,Amo compra na shopee super endinco,5,2022-07-11,2022-07-11,20600012546168_2.89.41,2.89.41,pt,Portuguese
7727bd56-7b7b-4547-89f3-834bded2cade,"Shoppe ultimamente está um lixo, mesmo com cupom, que agora parece q n adianta de nada. Sai com frete de 10/20 reais e o que ia ser barato acaba saindo caro.",1,2022-07-16,2022-07-16,20600012546168_2.90.20,2.90.20,pt,Portuguese
7728534c-e1f0-4553-99ef-c0d3236d44db,"Tem bastante variedade e vc acha muita coisa boa ,só o ruim é q o app trava muito,trava ai tem q reinicia dnovo.",5,2022-07-11,2022-07-11,20600012546168_2.89.41,2.89.41,pt,Portuguese
77379e6c-8cf4-4c87-9fed-5b24b3c29a3f,"O App tá travando muito, resolvam isso o quanto antes ...",4,2022-07-16,2022-07-16,20600012546168_2.81.30,2.81.30,pt,Portuguese
77385973-f886-45d1-aef5-b3327eea1034,Já instalei e super bom recomendo abaixar recomendo super 1 tudo barato 2 ofertas boas 3 muito lindo as coisas da shopee Assinado- Helena maebato tasca,5,2022-07-16,2022-07-16,20600012546168_Varies with device,Varies with device,pt,Portuguese
773f2188-5110-4cbf-bb3e-5610d65e88cd,Tentando reembolso e nada!,1,2022-07-12,2022-07-12,20600012546168_2.89.41,2.89.41,pt,Portuguese
77405d2e-5d34-4ac0-93d0-0b99cfad1ee3,"NÃO COMPREM MAIS NA shopee. Era maravilhosa, melhor app de comprar coisas tanto do Brasil quanto de fora, mas ficou um LIXO depois de um tempo, além de ter uma taxa MUITO alta pra quem tá vendendo, agora eles não usam mais os Correios e o serviço de entrega ficou PÉSSIMO, o pedido fica DIAS na transportadora e não sai de lá, e quando sai não tem o mínimo de cuidado com a mercadoria, a shopee já foi melhor. Vou voltar a usar o mercado livre, pelo menos entrega certinho e as vezes até no msm dia",1,2022-07-12,2022-07-12,20600012546168_2.89.41,2.89.41,pt,Portuguese
7743aaf1-5710-4bd4-b01e-ac7f93e358ce,Gosto muito desta plataforma de compra.,5,2022-07-12,2022-07-12,20600012546168_2.89.41,2.89.41,pt,Portuguese
77460bfd-c7e2-432e-9ddd-a1db2f4eebf3,O rastreio não está funcionando corretamente,2,2022-07-15,2022-07-15,20600012546168_Unknown,Unknown,pt,Portuguese
77462b64-4769-4b8d-b7d1-5a20aea06be2,Até hoje deu tudo certo! Ótimo aplicativo,5,2022-07-13,2022-07-13,20600012546168_2.89.41,2.89.41,pt,Portuguese
7746cfdc-335a-48df-8636-a0e2ef9a0945,A plataforma tem ficadoelhor a cada dia,5,2022-07-13,2022-07-13,20600012546168_2.89.41,2.89.41,pt,Portuguese
774c830d-51c9-41a8-88bf-f7c092745021,Muinto bom senpre entrega nossas encomendas no prazo conbinado,4,2022-07-13,2022-07-13,20600012546168_Unknown,Unknown,pt,Portuguese
774e7ba7-a65d-4097-8c44-3e5e29ba265f,Muito bommm,5,2022-07-16,2022-07-16,20600012546168_2.90.20,2.90.20,pt,Portuguese
774f3f99-5189-45d9-8866-0e3c6341a469,Preços baixos e muitos descontos,5,2022-07-12,2022-07-12,20600012546168_2.89.41,2.89.41,pt,Portuguese
774fbc7d-c10d-48ac-b810-6c381fa9f971,"Pelo o amor de Deus, não tem condições de se comprar um produto na shopee e pagar o dobro só em frete. eu escolhi a shopee na intuição de economizar no dinheiro, mais pelo o que eu vi não dá. tenho cupons de frete grátis, é mesmo que não usar, porque não adianta. você compra um short de cinquenta reais, quando você vai finalizar a compra já está passando de cem reais. Se for por isso é melhor eu comprar no mercado livre, pelo menos lá você tem frete grátis acima de setenta reais. Estou indignad",5,2022-07-15,2022-07-15,20600012546168_2.89.41,2.89.41,pt,Portuguese
775203f4-3cb9-4261-a11d-e20638b72239,Sempre compro produtos na Shopee e não tem nenhuma queixa é muito confiável. Pra mim é o melhor lugar pra comprar. Parabéns,5,2022-07-11,2022-07-11,20600012546168_Unknown,Unknown,pt,Portuguese
7763ffef-2909-449c-b6a6-423c7e81e375,Super indico o app. Muito mais fácil pra fazer compras.,5,2022-07-11,2022-07-11,20600012546168_2.89.41,2.89.41,pt,Portuguese
77683573-c102-4f61-a60c-401f3dc33587,Eu w,4,2022-07-10,2022-07-10,20600012546168_Unknown,Unknown,pt,Portuguese
7777695b-f13a-499e-87e8-e57d5fc03a40,Prefiro shoppe do que muitos sites,5,2022-07-14,2022-07-14,20600012546168_2.89.41,2.89.41,pt,Portuguese
777b8ee9-bd8e-4dbc-aa23-ae3abce11c2a,Simplesmente prefiro!,5,2022-07-14,2022-07-14,20600012546168_2.89.41,2.89.41,pt,Portuguese
777ded25-70ea-4ede-9f11-65b5bfdd3c0b,"Otimo aplicativo, entrega super rapida",5,2022-07-13,2022-07-13,20600012546168_2.89.41,2.89.41,pt,Portuguese
778060f3-5226-45de-adf6-b76b8ecc5dfb,"Melhor opção de compra on-line, nunca tive nenhum problema.",5,2022-07-16,2022-07-16,20600012546168_2.89.41,2.89.41,pt,Portuguese
778100fa-c61f-48b5-af82-4a3abf1a68dc,"A loja não envia o item que a gente compra, aí cancelam a compra e não estorna imediatamente não, tem esperar duas faturas para cair o valor do estorno. Então sem produto e sem limite para comprar em outro lugar.",2,2022-07-16,2022-07-16,20600012546168_2.90.20,2.90.20,pt,Portuguese
77814c4c-bcdb-4e8a-9df7-d0ff2269af2e,Ótimo aplicativo,5,2022-07-11,2022-07-11,20600012546168_2.89.41,2.89.41,pt,Portuguese
77815818-1d92-4225-8ec0-aa2a38228e34,Muito bom comprar neste app. Super recomendo 😃,5,2022-07-11,2022-07-11,20600012546168_2.82.33,2.82.33,pt,Portuguese
7783cbde-e52d-4182-b776-09302d86be73,Muito bom,5,2022-07-13,2022-07-13,20600012546168_2.89.41,2.89.41,pt,Portuguese
77850477-a538-4f03-89b1-5cb6e741d1b5,Meu app de compras preferido. Tirando que o carteiro já enjôo minha cara!! 😂😂😂,5,2022-07-13,2022-07-13,20600012546168_Varies with device,Varies with device,pt,Portuguese
77857d34-9d1e-4fa2-b0bb-6b93b2b8a0ab,enganoso,1,2022-07-13,2022-07-13,20600012546168_2.90.12,2.90.12,pt,Portuguese
7793b5c1-2e93-4d45-ad8c-cdf3f6fe1bfe,Ótimos preços e entrega rápida.,5,2022-07-15,2022-07-15,20600012546168_2.90.20,2.90.20,pt,Portuguese
779541bd-7a5f-4782-8798-347d05cb2d04,Sempre chega tudo perfeito,5,2022-07-12,2022-07-12,20600012546168_Varies with device,Varies with device,pt,Portuguese
77a16d4f-ac9b-46ee-abf0-d2dbd79816cc,Vocês são demais incriveis,5,2022-07-11,2022-07-11,20600012546168_Varies with device,Varies with device,pt,Portuguese
77a26740-767b-48f6-952f-2943380feded,Amo tudo que precisava,5,2022-07-14,2022-07-14,20600012546168_2.74.17,2.74.17,pt,Portuguese
77a5adae-d0eb-4f29-ae99-5748ff295e57,"Amo comprar na shopee, ótimos preços, entrega rápida, ótimos produtos.",5,2022-07-13,2022-07-13,20600012546168_2.89.41,2.89.41,pt,Portuguese
77a69f02-8872-49ed-8b6d-01fbf89c2930,"Eu simplesmente amoo, tem cupons de frete grátis, comecei a comprar e não consigo mais parar. Chega rápido as entregas, precisei fazer reembolso e foi feito certinho . Não tenho do que reclamar.",5,2022-07-13,2022-07-13,20600012546168_2.90.13,2.90.13,pt,Portuguese
77b91579-e3d0-4ad1-8fea-f5c42993bf69,Muito confiável! Os pedidos chegam super rápidos!,5,2022-07-12,2022-07-12,20600012546168_2.82.30,2.82.30,pt,Portuguese
77beeb56-828a-4f02-861b-dbf69d67228f,Excelente. Ótimos produtos e entrega rápida,5,2022-07-10,2022-07-10,20600012546168_2.89.41,2.89.41,pt,Portuguese
77bf0a2f-3de5-4eb6-a101-17f1b328a77f,Não entrega golpe,1,2022-07-16,2022-07-16,20600012546168_Varies with device,Varies with device,pt,Portuguese
77c0815e-2f0c-4d3c-b876-2f1feaf7c861,Excelente parabéns,5,2022-07-10,2022-07-10,20600012546168_2.89.41,2.89.41,pt,Portuguese
77c361e7-24a3-4bcd-8964-127c10b0020f,Bungas,2,2022-07-12,2022-07-12,20600012546168_2.89.41,2.89.41,pt,Portuguese
77c709cd-8aed-4bca-8899-0beb9c5d5483,"Ótimo aplicativo, bons preços! Estou sempre fazendo minhas compras pela Shopee e recomendo!",5,2022-07-13,2022-07-13,20600012546168_2.89.41,2.89.41,pt,Portuguese
77c88985-a35c-4f2a-ab6c-09a632e58658,Top bom que só recebem após nos recebermos o produto..,5,2022-07-14,2022-07-14,20600012546168_2.90.13,2.90.13,pt,Portuguese
77c8c187-779d-4150-8502-207e836a529b,App é muito lento,2,2022-07-15,2022-07-15,20600012546168_2.90.20,2.90.20,pt,Portuguese
77cb1316-4691-48d9-bb3f-ea185654dd2f,"App é seguro, nao trava e as informações das compras são atualizadas com rapidez. A utilização é bem intuitiva, fácil navegação pelo menu, a maioria das informações referente a compras são indicadas nas notificações.",5,2022-07-13,2022-07-13,20600012546168_2.89.41,2.89.41,pt,Portuguese
77cd5d34-13a2-4b24-9cc0-b4f85f3c1e05,Muito prático de usar e mercadorias muito boas,5,2022-07-15,2022-07-15,20600012546168_2.90.20,2.90.20,pt,Portuguese
77cde771-9b53-4978-ac8b-70f372cb3048,Não consigo adicionar meu cartão de crédito e as informações estão todas corretas. Decepcionada!,3,2022-07-10,2022-07-10,20600012546168_2.89.41,2.89.41,pt,Portuguese
77d009e8-57fb-4f0b-9601-22ae49374bc9,Excelente,5,2022-07-12,2022-07-12,20600012546168_2.90.12,2.90.12,pt,Portuguese
77d0551d-6df7-4cae-a314-488598a414e4,O aplicativo tá muito pesado precisa de uma atualização pra melhorar FICOU muito ruim,3,2022-07-14,2022-07-14,20600012546168_2.90.13,2.90.13,pt,Portuguese
77d1221a-d9d2-47f7-b1e0-4dd9d8a70f37,"Estou amando comprar na shopee, com entrega excelente dentro do prazo CHEGANDO ANTES, atenção do vendedores, os entregadores ligam pra confirmar a entrega. MUITO obrigada.",5,2022-07-12,2022-07-12,20600012546168_2.89.41,2.89.41,pt,Portuguese
77d123df-485c-4a5f-a786-71ed45a8678d,Ótimo app.... Pontualidade nas entregas... Aquilo que vendem eles entregam....,5,2022-07-14,2022-07-14,20600012546168_2.88.41,2.88.41,pt,Portuguese
77d3fa60-1259-4cd8-8ce4-bb0a682a549e,"Aplicativo muito bom, porém cuidado ao compra primeiro verifique a avaliação da loja que você está comprando. Pedi um produto em duas lojas e esqueci de olhar se já tinha vendas, depois de pago tava demorando postar , aí preocupei fui olhar á loja tinha sido banida não existia. Tive sorte pedir estorno e a shopp fez. Isso é só uma alerta , vale a pena comprar na shopp mas cuidado só isso.",5,2022-07-15,2022-07-15,20600012546168_2.90.20,2.90.20,pt,Portuguese
77d8fe6c-7d24-4795-b37e-00c751963cd2,Muito bom,5,2022-07-16,2022-07-16,20600012546168_2.90.20,2.90.20,pt,Portuguese
77e9556b-aa4b-4e8f-8eb4-bc3cb6677df1,Maravilho,5,2022-07-14,2022-07-14,20600012546168_2.90.13,2.90.13,pt,Portuguese
77eb7215-97d1-4578-9f72-8b36b5988fc6,Super recomendo ☺️,5,2022-07-12,2022-07-12,20600012546168_2.89.41,2.89.41,pt,Portuguese
77ebbd5e-63b8-4dab-a0ac-1534a30143cb,"Ótimo aplicativo, promoções boas, não trava",5,2022-07-14,2022-07-14,20600012546168_2.89.41,2.89.41,pt,Portuguese
77f037bf-0823-4389-810a-3781bcb6b89f,Muito bom produtos com ótima qualidade e um ótimo preço.,5,2022-07-16,2022-07-16,20600012546168_2.90.20,2.90.20,pt,Portuguese
77f25c35-7de2-4d99-b32e-64c20f2d55f1,Muito bom,5,2022-07-12,2022-07-12,20600012546168_Varies with device,Varies with device,pt,Portuguese
77f8e78d-187d-4c1e-9655-ac30e364dcdd,"Muito bom, tudo que comprei chegou certinho, estou satisfeito em comprar na Shopee. Sempre que precisei fui bem atendido pala assistência da Shopee.",5,2022-07-16,2022-07-16,20600012546168_2.90.20,2.90.20,pt,Portuguese
77fea222-ab07-41a1-90e2-a70d04e7ac08,O aplicativo é até bom mas infelizmente ele é horrível quando vai fazer pagamento em cartão de crédito do nada ele some e aparece pix ou boleto e na cobrança no meu cartão de crédito vem cobrando o valor que eu comprei exato Não gostei disso,1,2022-07-10,2022-07-10,20600012546168_2.89.41,2.89.41,pt,Portuguese
77ff4e0c-a524-4c1a-8f34-82a07d8e0332,Estou amando!!,5,2022-07-15,2022-07-15,20600012546168_Unknown,Unknown,pt,Portuguese
77fffa38-9b38-4d26-8f74-c7af83bb0988,"O app é ótimo, sempre compro por aqui! 👏👏👏",5,2022-07-16,2022-07-16,20600012546168_2.90.20,2.90.20,pt,Portuguese
