,App Package Name,Reviews Content,Rating,Ranking,review_processed
6806,com.shopee.br,Excelente app,5,Second,excelent app
6807,com.shopee.br,Pessima tou com o reembolso pra receber já tem mais de 2 meses até agora nada falo que minha conta bancaria tá com falhas sendo que casdatrei no aplicativo tà tudo certo,2,Second,pessima tou reembolso pra receb 2 mese agora nada falo conta bancaria tá falha sendo casdatrei aplicativo tà tudo certo
6808,com.shopee.br,Comprinhas top! Melhor ainda quando tem promoção de frete grátis.,5,Second,comprinha top! melhor ainda promoção frete grátis.
6809,com.shopee.br,"Super barato, entrega rapida...",5,Second,"super barato, entrega rapida..."
6810,com.shopee.br,Ótimo sem dúvida,1,Second,ótimo dúvida
6811,com.shopee.br,Amooooooo,5,Second,amooooooo
6812,com.shopee.br,Show!,5,Second,show!
6813,com.shopee.br,"não consigo solução para o meu problema, apesar de acessar todos os canais do app.deviam ter uma linha pra pudéssemos fazer ligações",1,Second,"consigo solução problema, apesar acessar todo canai app.deviam ter linha pra pudéssemo fazer ligaçõ"
6814,com.shopee.br,Aplicativo complicado lento e difícil,1,Second,aplicativo complicado lento difícil
6815,com.shopee.br,Do nada a minha bugou e eu tive que desinstalar mas por sorte eu sabia a minha senha e meu e-mail mas porfavor resolvam esse problema,4,Second,do nada bugou desinstalar sort sabia senha e-mail porfavor resolvam problema
6816,com.shopee.br,Adorei o app muito bom mesmo parabéns ao criador você é nota mil todas as expectativas alcançadas 👏👏👏 TÁ TRAVANDO MUITO SHOPEE RESOLVAM POR FAVOR!!!!!!!!!!!!!!!,1,Second,adorei app bom parabén criador nota mil toda expectativa alcançada 👏👏👏 tá travando muito shope resolvam por favor!!!!!!!!!!!!!!!
6817,com.shopee.br,Estou amando.,5,Second,estou amando.
6818,com.shopee.br,"Lugar de ótimas compras, recomendo",5,Second,"lugar ótima compras, recomendo"
6819,com.shopee.br,"E muito bom, e bem viciante! 🤣",5,Second,"e bom, bem viciante! 🤣"
6820,com.shopee.br,Boa,5,Second,boa
6821,com.shopee.br,"Adoro comprar neste site, só perguntas no chat na maioria de produtos da China não respondem as perguntas.",5,Second,"adoro comprar nest site, pergunta chat maioria produto china respondem perguntas."
6822,com.shopee.br,Uma desgraça na vida das pessoas que tem q aguardar uma propaganda chata dessa acabar pra jogar em paz🤬🤬🤬🤬,1,Second,uma desgraça vida pessoa q aguardar propaganda chata dessa acabar pra jogar paz🤬🤬🤬🤬
6823,com.shopee.br,Gosto muitooo de comprar na shopee ❤amooo Simplismente tem impressionado algumas lojas tudo muito rápido,5,Second,gosto muitooo comprar shope ❤amooo simplisment impressionado alguma loja tudo rápido
6824,com.shopee.br,Ótimo app,5,Second,ótimo app
6825,com.shopee.br,"Ótimo app, apenas alguns vendedores que não cumprem o prazo de envio do produto e não respond qdo o.lroduto bem errado Mas o desenvolvimento do app é sensacional.",5,Second,"ótimo app, apena algun vendedor cumprem prazo envio produto respond qdo o.lroduto bem errado ma desenvolvimento app sensacional."
6826,com.shopee.br,Comprei uma lanterna foi debitado no meu cartão e a compra não tá aparecendo,1,Second,comprei lanterna debitado cartão compra tá aparecendo
6827,com.shopee.br,Muito bom por enquanto 😊😊😊,4,Second,muito bom enquanto 😊😊😊
6828,com.shopee.br,Bom,5,Second,bom
6829,com.shopee.br,exelente app,5,Second,exelent app
6830,com.shopee.br,Fiz uma compra na Delux e o meu produto foi extraviado No dia 30 de abril pedi o reembolso e até agora não recebi E não me deram nenhuma informação estou muito triste e decepcionada,3,Second,fiz compra delux produto extraviado no dia 30 abril pedi reembolso agora recebi e deram nenhuma informação trist decepcionada
6831,com.shopee.br,Ótimo em geral super indico e site confiável melhor não tem,5,Second,ótimo geral super indico site confiável melhor
6832,com.shopee.br,"Estava tudo bem, uns 3 dias pra cá não consegui mais entrar no app. Até pensei que tinha que atualizar, mas não. Não sei o que houve, até agora não conshi entrar, e estou com pedidos parar chegar.",4,Second,"estava tudo bem, un 3 dia pra cá consegui entrar app. até pensei atualizar, não. não sei houve, agora conshi entrar, pedido parar chegar."
6833,com.shopee.br,"App bom , mais fiz uma compra e já faz 4 meses que não me reembolsaram vou ter que acionar o Procon",2,Second,"app bom , fiz compra faz 4 mese reembolsaram vou ter acionar procon"
6834,com.shopee.br,Gosto muito de comprar pelo aplicativo.,5,Second,gosto comprar aplicativo.
6835,com.shopee.br,"Muito bom o app. O melhor é o frete que na maioria é grátis por causa dos cupons. Quando não gosto do produto por ser ruim ou propaganda enganosa, o dinheiro é devolvido. O que poderia melhorar é que ele trava, e não é meu celular, é o app mesmo. É de confiança. Já fiz muitas compras que gostei muito, pois é mais barato que nas lojas, e continuarei fazendo. Tirando alguns probleminhas do site como, travar, fechar etc, está bem utilizável.",5,Second,"muito bom app. o melhor frete maioria gráti causa cupons. quando gosto produto ruim propaganda enganosa, dinheiro devolvido. o poderia melhorar trava, celular, app mesmo. é confiança. já fiz muita compra gostei muito, poi barato lojas, continuarei fazendo. tirando algun probleminha site como, travar, fechar etc, bem utilizável."
6836,com.shopee.br,"O aplicativo era excelente, porém ultimamente não consigo finalizar a compra por erro absurdo: na hora do pagamento pede pra colocar meu nome completo, e simplesmente informa que tem erro, mesmo estando tudo certo, mesmo desinstalando e instalado novamente, o erro permanece. Decepcionada, pois os preços dos produtos e fretes são ótimos!",1,Second,"o aplicativo excelente, porém ultimament consigo finalizar compra erro absurdo: hora pagamento pede pra colocar nome completo, simplesment informa erro, estando tudo certo, desinstalando instalado novamente, erro permanece. decepcionada, poi preço produto frete ótimos!"
6837,com.shopee.br,Estou gostando muito!!!,5,Second,estou gostando muito!!!
6838,com.shopee.br,"Precisa mudar as logísticas de entrega, quando não demoram muito para entregar, entregam em casa erradas , não se preocupando com a mercadoria do cliente, não pegam uma assinatura de quem recebeu ! Mudem isso .",3,Second,"precisa mudar logística entrega, demoram entregar, entregam casa errada , preocupando mercadoria cliente, pegam assinatura recebeu ! mudem ."
6839,com.shopee.br,"Decepcionada, esperando quase 10 dias para chegar um aparelho pra medir pressão arterial, aí vem e fala que não vai chegar, porque foi perdido,eu queria o aparelho e não o reembolso....",1,Second,"decepcionada, esperando quas 10 dia chegar aparelho pra medir pressão arterial, aí vem fala vai chegar, porqu perdido,eu queria aparelho reembolso...."
6840,com.shopee.br,Melhor shopping!! Estou amando a experiência!!,5,Second,melhor shopping!! estou amando experiência!!
6841,com.shopee.br,Produto entregue dentro do prazo,4,Second,produto entregu dentro prazo
6842,com.shopee.br,Maravilhoso amei obrigada!!!,5,Second,maravilhoso amei obrigada!!!
6843,com.shopee.br,Gostou muito do App,5,Second,gostou app
6844,com.shopee.br,"O melhor app é mais ceguro app pra fazerem compras!!!!!todas minhas compras ,sempre chegam ,antes do prazo e bem embalados ,e smp tem promoções,recomendo !!!",5,Second,"o melhor app ceguro app pra fazerem compras!!!!!toda compra ,sempr chegam ,ant prazo bem embalado ,e smp promoções,recomendo !!!"
6845,com.shopee.br,Maravilhosa,5,Second,maravilhosa
6846,com.shopee.br,Muito bom mesmo.Adoro comprar na shopee,5,Second,muito bom mesmo.adoro comprar shope
6847,com.shopee.br,Ameii,5,Second,ameii
6848,com.shopee.br,"Horrível app, já entrei umas 7 vezes usando minha conta do Google e Facebook, mais toda vez que tento falar com um atendente da Shopee o site me pede pra conectar. Não recomendo.",1,Second,"horrível app, entrei uma 7 veze usando conta googl facebook, toda vez tento falar atendent shope site pede pra conectar. não recomendo."
6849,com.shopee.br,"Excelente aplicativo, o que comprei chega conforme peço, adorei, muito bom",5,Second,"excelent aplicativo, comprei chega conform peço, adorei, bom"
6850,com.shopee.br,Muito bom shoppee perfeito.,5,Second,muito bom shoppe perfeito.
6851,com.shopee.br,"Tem muitas promoções e cupons em lojas. Porém, os jogos para ganhar moedas são mentirosos, ganhei mais de 50 moedas por dia e não contabilizam na minha conta",3,Second,"tem muita promoçõ cupon lojas. porém, jogo ganhar moeda mentirosos, ganhei 50 moeda dia contabilizam conta"
6852,com.shopee.br,Ótima,5,Second,ótima
6853,com.shopee.br,Até agora tenho ficado satisfeita tanto com os produtos quanto com a entrega. Edpero q continue assim. Super recomendo.,5,Second,até agora ficado satisfeita tanto produto quanto entrega. edpero q continu assim. super recomendo.
6854,com.shopee.br,Ta sendo ótimo 👍,5,Second,ta sendo ótimo 👍
6855,com.shopee.br,Meu app favorito,5,Second,meu app favorito
6856,com.shopee.br,Muito bom,5,Second,muito bom
6857,com.shopee.br,"App não abre no meu M62 já fiz se tudo falta só reinstalar Atualização: Consegui instalar mas não lembro meu usuário, já realizei muitas compras no app não quero trocar de conta",3,Second,"app abr m62 fiz tudo falta reinstalar atualização: consegui instalar lembro usuário, realizei muita compra app quero trocar conta"
6858,com.shopee.br,Muito bom,5,Second,muito bom
6859,com.shopee.br,Amooo esse app...melhor site de compras!,5,Second,amooo app...melhor site compras!
6860,com.shopee.br,"Minha conta parece clonada e não obtive nenhum tipo de ajuda, nem consigo excluir. Tomem cuidado! Essa resposta q deram, q piada! Entrei em contato diversas vezes, sem resolução.",1,Second,"minha conta parec clonada obtiv nenhum tipo ajuda, consigo excluir. tomem cuidado! essa resposta q deram, q piada! entrei contato diversa vezes, resolução."
6861,com.shopee.br,"A shoppe tá cada vez pior nas entrega principalmente agora que desenvolveram essa entrega padrão da shoppe, horrível tudo atrasado e as vezes nem chega e eles acabam cancelando, antes tinha ficado com o correio msm q pelo menos chegava tudo certinho",1,Second,"a shopp tá cada vez pior entrega principalment agora desenvolveram entrega padrão shoppe, horrível tudo atrasado veze chega acabam cancelando, ant ficado correio msm q meno chegava tudo certinho"
6862,com.shopee.br,Mais o menos,3,Second,mai meno
6863,com.shopee.br,Ótimos produtos,5,Second,ótimo produto
6864,com.shopee.br,Ótimo app,5,Second,ótimo app
6865,com.shopee.br,Muito bom,5,Second,muito bom
6866,com.shopee.br,Gostei do app,5,Second,gostei app
6867,com.shopee.br,Parabéns muito top,5,Second,parabén top
6868,com.shopee.br,Queria saber se comprar celular por esse site da shoppe vem tudo certo ?,1,Second,queria saber comprar celular site shopp vem tudo certo ?
6869,com.shopee.br,Muito boa essa loja nota 10,5,Second,muito boa loja nota 10
6870,com.shopee.br,Excelente Aplicativo...Ótimos produtos...Entrega muito rápida..Preço justo...Estou muito contente...Eu recomendo...e é muito confiável 👍👍👍,5,Second,excelent aplicativo...ótimo produtos...entrega rápida..preço justo...est contente...eu recomendo... confiável 👍👍👍
6871,com.shopee.br,"A nova entrega padrão deixa muito á desejar, atrasa e as vezes nem entrega sempre compro os produtos que tem entrega pelos correios por causa desse problema. Pois quando é por transportadora não tenho certeza se irei receber",2,Second,"a nova entrega padrão deixa á desejar, atrasa veze entrega sempr compro produto entrega correio causa dess problema. poi transportadora certeza irei receb"
6872,com.shopee.br,Ele é otimo.. mas sempre que compro lentes de contato vem faltando uma,1,Second,ele otimo.. sempr compro lent contato vem faltando
6873,com.shopee.br,Meu pedido foi cancelado pela shoppe e estava pago e não sei mais com quem falar e minha conta não entra... é difícil porque não tem com quem falar,2,Second,meu pedido cancelado shopp pago sei falar conta entra... difícil porqu falar
6874,com.shopee.br,"Gosto muito, ótimos produtos e cupons atrativos.",5,Second,"gosto muito, ótimo produto cupon atrativos."
6875,com.shopee.br,Estão de parabéns gostei muito da esperiencia e com certeza vou comprar mais . Quando está lento é só atualizar o app .,5,Second,estão parabén gostei esperiencia certeza vou comprar . quando lento atualizar app .
6876,com.shopee.br,Maravilhoso,5,Second,maravilhoso
6877,com.shopee.br,Ótimo!muito lindo👍,5,Second,ótimo!muito lindo👍
6878,com.shopee.br,Top,5,Second,top
6879,com.shopee.br,"Estou muito satisfeita com minhas compras pelo aplicativo da Shoppe, receosa nas primeiras compras,ou seja, no começo da utilização do app, mas, agora mais confiante. Fácil utilização, fácil acompanhamento dos pedidos e rápidas respostas dos vendedores.",5,Second,"estou satisfeita compra aplicativo shoppe, receosa primeira compras, seja, começo utilização app, mas, agora confiante. fácil utilização, fácil acompanhamento pedido rápida resposta vendedores."
6880,com.shopee.br,Tem coisa que o valor e bom mas o frete ficar mas caro quer o produto então agente deixar de compra por ficar muito caro,3,Second,tem coisa valor bom frete ficar caro quer produto então agent deixar compra ficar caro
6881,com.shopee.br,❤,5,Second,❤
6882,com.shopee.br,Não estou conseguindo entrar. Esta saindo sozinho.,4,Second,não conseguindo entrar. esta saindo sozinho.
6883,com.shopee.br,Muito bom parabéns prós desenvolvedores,5,Second,muito bom parabén pró desenvolvedor
6884,com.shopee.br,☯🇧🇷,5,Second,☯🇧🇷
6885,com.shopee.br,Melhor app de compras top,5,Second,melhor app compra top
6886,com.shopee.br,Gostei,5,Second,gostei
6887,com.shopee.br,Excelente,5,Second,excelent
6888,com.shopee.br,Ameii,5,Second,ameii
6889,com.shopee.br,"Chegou rápido e em perfeito estado, gostei muito",5,Second,"chegou rápido perfeito estado, gostei"
6890,com.shopee.br,Aplicativo top para compras.,5,Second,aplicativo top compras.
6891,com.shopee.br,gostei muito dos produtos,5,Second,gostei produto
6892,com.shopee.br,"Ótimo, bem atendido, bem assistindo quando preciso , muito obrigado shopee, pelo seu aniversário de 1 ano com puro sucesso caráter honestidade, eficiência agradeço e louvo a Deus pela sua existência obrigada família shopee",5,Second,"ótimo, bem atendido, bem assistindo preciso , obrigado shopee, aniversário 1 ano puro sucesso caráter honestidade, eficiência agradeço louvo deu existência obrigada família shope"
6893,com.shopee.br,Muito bom 😊,5,Second,muito bom 😊
6894,com.shopee.br,Muito bom esse app,5,Second,muito bom app
6895,com.shopee.br,Dois problemas com reembolso q já tentei de todas as formas disem q ta tudo certo mas o dinheiro nao entra na conta olhe q compro tudo pelo APP mas tou decepcionada com essa dor de cabeca e do descaso da shopee dois meses e nao se resolver só MSG email e nada centenas de protocolos já obs eu entrei em contato com todas as plataformas da shopee ate com a ouvidoria e vcs não resolvem nada pelo jeito terei q entra na justiça p ter meus direitos como consumidora tbm já elogiei muito mas não indico,1,Second,doi problema reembolso q tentei toda forma disem q ta tudo certo dinheiro nao entra conta olh q compro tudo app tou decepcionada dor cabeca descaso shope doi mese nao resolv msg email nada centena protocolo ob entrei contato toda plataforma shope ate ouvidoria vc resolvem nada jeito q entra justiça p ter direito consumidora tbm elogiei indico
6896,com.shopee.br,"O melhor app de compra online !!! Já comprei várias vezes e nunca me arrependo !!! Recomendo pra todos !!! Tem ofertas todo dia em vários horários , frete grátis , cupons de desconto dentre outros . Vale a pena experimentar e se apaixonar !!!",5,Second,"o melhor app compra onlin !!! já comprei vária veze nunca arrependo !!! recomendo pra todo !!! tem oferta todo dia vário horário , frete gráti , cupon desconto dentr outro . vale pena experimentar apaixonar !!!"
6897,com.shopee.br,Muito bom,5,Second,muito bom
6898,com.shopee.br,"Péssimo, Os produtos são interessantes, o preço são bons, mas nos últimos dias trava muito, e apesar de já ter feito compras com cartão ultimamente só consigo comprar por pix, lastimável, por que compras parceladas não consigo",1,Second,"péssimo, os produto interessantes, preço bons, último dia trava muito, apesar ter feito compra cartão ultimament consigo comprar pix, lastimável, compra parcelada consigo"
6899,com.shopee.br,Ótima Ótimo,5,Second,ótima ótimo
6900,com.shopee.br,Ótimo desempenho. Informações precisas,5,Second,ótimo desempenho. informaçõ precisa
6901,com.shopee.br,"Estou a dois dias tentando cadastrar meu endereço, e o app só dá erros. Tô desistindo de fazer compras com vocês.",1,Second,"estou doi dia tentando cadastrar endereço, app dá erros. tô desistindo fazer compra vocês."
6902,com.shopee.br,Amooo. Escontro tudo o que preciso! Viciada,5,Second,amooo. escontro tudo preciso! viciada
6903,com.shopee.br,"É muito bom, mas tem um porém um único problema (pelo menos para mim) é que às vezes demora pra carregar as imagens, minha internet é MUITO boa então não é esse o problema mas sim com o app. Mas é só isso, tirando isso a shopee é 100%",5,Second,"é bom, porém único problema (pelo meno mim) veze demora pra carregar imagens, internet muito boa então problema sim app. ma isso, tirando shope 100%"
6904,com.shopee.br,"Muitas opções, preço excelente, frete grátis acima de 29🥰",5,Second,"muita opções, preço excelente, frete gráti acima 29🥰"
6905,com.shopee.br,Ótimo.,5,Second,ótimo.
6906,com.shopee.br,Gostei dos valores dos produtos,5,Second,gostei valor produto
6907,com.shopee.br,Muito bom esse app!,5,Second,muito bom app!
6908,com.shopee.br,Apaixonada por esse app 😍💗,5,Second,apaixonada app 😍💗
6909,com.shopee.br,"App bom, sempre faço compras e na maioria sempre da certo.",4,Second,"app bom, sempr faço compra maioria sempr certo."
6910,com.shopee.br,Perfeito,5,Second,perfeito
6911,com.shopee.br,"Ótima opção para comprar barato, e a entrega super rápido",5,Second,"ótima opção comprar barato, entrega super rápido"
6912,com.shopee.br,Aplicativo ruim não ajuda os comprador com reembolso fiz duas compra que tem mais de 40 dia de atraso e solicitei reembolso e eles não resolvem bota na fila pra fala com eles e depois eles somem da conversa sem resolver meu problema Preciso do reembolso e não consigo ter a shopee tá deixando de lado e não Da a devida atenção para isso Pede pra esperar de 2a3 minutos e cancela a conversa por falta de inatividade Po sacanagem com as pessoas que usam o aplicativo,1,Second,aplicativo ruim ajuda comprador reembolso fiz dua compra 40 dia atraso solicitei reembolso resolvem bota fila pra fala somem conversa resolv problema preciso reembolso consigo ter shope tá deixando lado da devida atenção pede pra esperar 2a3 minuto cancela conversa falta inatividad po sacanagem pessoa usam aplicativo
6913,com.shopee.br,Site bom com bons produtos!,5,Second,site bom bon produtos!
6914,com.shopee.br,Muito bom mesmo pode comprar sem medo só fique atento no que realmente tá sendo vendido e nas avaliações muito importante ok mas ate agora e show,5,Second,muito bom pode comprar medo fiqu atento realment tá sendo vendido avaliaçõ important ok ate agora show
6915,com.shopee.br,"Já foi maravilhoso! Infelizmente agora está dando muitos bugs e trava muito, sem contar a lentidão do app. Cada vez mais decepcionada.",3,Second,"já maravilhoso! infelizment agora dando muito bug trava muito, contar lentidão app. cada vez decepcionada."
6916,com.shopee.br,"Essa des. Graças pegaram 68,00 e simplesmente sumiram. De mo nios",1,Second,"essa des. graça pegaram 68,00 simplesment sumiram. de mo nio"
6917,com.shopee.br,Otimooo to amando 👏🏻❤😍,5,Second,otimooo to amando 👏🏻❤😍
6918,com.shopee.br,"Preços ótimos, rápido na entrega, Gostei muito....",5,Second,"preço ótimos, rápido entrega, gostei muito...."
6919,com.shopee.br,Depois das atualizações o app nem abre. Ele faz q vai abrir e fecha. E quando abre ele tá bem lento.,5,Second,depoi atualizaçõ app abre. ele faz q vai abrir fecha. e abr tá bem lento.
6920,com.shopee.br,Top d mais,5,Second,top d
6921,com.shopee.br,Muito muito propaganda,1,Second,muito propaganda
6922,com.shopee.br,Ótima qualidade,5,Second,ótima qualidad
6923,com.shopee.br,"O app estava muito bom. Mas já tem os três dias que está com problema, não estou conseguindo fazer compras, nem ver meus pedidos.",2,Second,"o app bom. ma trê dia problema, conseguindo fazer compras, ver pedidos."
6924,com.shopee.br,Muito bom!!! recomendo!!! Tudo certo agora valeu Shopee!!!,5,Second,muito bom!!! recomendo!!! tudo certo agora valeu shopee!!!
6925,com.shopee.br,"Morria de medo de comprar, mas até agora está chegando tudo certinho. Amando!!!",5,Second,"morria medo comprar, agora chegando tudo certinho. amando!!!"
6926,com.shopee.br,Bom dia. Finalmente consegui realizar a compra pagando com cartão de crédito.,1,Second,bom dia. finalment consegui realizar compra pagando cartão crédito.
6927,com.shopee.br,Recomendo,5,Second,recomendo
6928,com.shopee.br,"Amo o site, compro várias coisas",5,Second,"amo site, compro vária coisa"
6929,com.shopee.br,Maravilhaaa,5,Second,maravilhaaa
6930,com.shopee.br,"O aplicativo e bom, mas as entregas dos produtos está horrível, mais de semana pra enviar os produtos.",1,Second,"o aplicativo bom, entrega produto horrível, semana pra enviar produtos."
6931,com.shopee.br,"Galera não baixem esse app, até hj eles me enganaram já faz 3 meses e cancelei uma compra mas nunca me reembolsaram o estorno ficou pendente uma falta de respeito com o consumidor, enquanto eles não me estornar em nada vai mudar nessas resenhas que mostram minha indignação...nota zero pro reembolso,lixo...",1,Second,"galera baixem app, hj enganaram faz 3 mese cancelei compra nunca reembolsaram estorno ficou pendent falta respeito consumidor, enquanto estornar nada vai mudar nessa resenha mostram indignação...nota zero pro reembolso,lixo..."
6932,com.shopee.br,"O site não é ruim,mas vendedores podem cancelar sua compra e o dinheiro demora muito pra ser devolvido. Alguns anúncios são bem confusos. E devolver alguma coisa é quase impossível",3,Second,"o site ruim,ma vendedor podem cancelar compra dinheiro demora pra devolvido. algun anúncio bem confusos. e devolv alguma coisa quas impossível"
6933,com.shopee.br,Ótimo aplicativo,5,Second,ótimo aplicativo
6934,com.shopee.br,Melhor APP de compra sem dúvida não há outro melhor,5,Second,melhor app compra dúvida outro melhor
6935,com.shopee.br,Muito bom,5,Second,muito bom
6936,com.shopee.br,Ótimo!,5,Second,ótimo!
6937,com.shopee.br,Ótimo,5,Second,ótimo
6938,com.shopee.br,👍 bom,5,Second,👍 bom
6939,com.shopee.br,Muito bom. Ótimo o produto chegou rápido gostei muito.,5,Second,muito bom. ótimo produto chegou rápido gostei muito.
6940,com.shopee.br,"Cara era muito bom esse app mas agora tá muito ruim quando eu vou comprar alguma coisa da erro, sinceramente eu esperava coisa melhor 😞",1,Second,"cara bom app agora tá ruim vou comprar alguma coisa erro, sincerament esperava coisa melhor 😞"
6941,com.shopee.br,Ótimo!,5,Second,ótimo!
6942,com.shopee.br,Muito bom esse aplicativo de compra,5,Second,muito bom aplicativo compra
6943,com.shopee.br,"Apesar do frete ser grátis, alguns produtos estão acima do preço de outro site. Voltei para reavaliar. Os preços estão mais baixos. Reeditei a minha avaliação, porque ultimamente a shopee está sendo o melhor aplicativo de compra.",5,Second,"apesar frete grátis, algun produto acima preço outro site. voltei reavaliar. os preço baixos. reeditei avaliação, porqu ultimament shope sendo melhor aplicativo compra."
6944,com.shopee.br,"App simplesmente não abri,fiz umas compras e não tem como vê o andamento.",1,Second,"app simplesment abri,fiz uma compra vê andamento."
6945,com.shopee.br,Top,5,Second,top
6946,com.shopee.br,Muito bom,5,Second,muito bom
6947,com.shopee.br,"Parece ser ótimo, vende de tudo, tem preço bom, mas não se enganem sim já fiz várias compras, eu compro de tudo online não só na shopee em vários outras plataforma e a da shopee é a pior de todas não tem suporte não te atendimento ao cliente, fiz uma compra de dois vestidos para ser madrinha de casamento os recebi mas a cor era bem diferente do que eu precisa ai começou todo o transtorno, foram vários email para conseguir código de postagem, postei tenho comprovante mais o reembolso não recebi!",1,Second,"parec ótimo, vend tudo, preço bom, enganem sim fiz vária compras, compro tudo onlin shope vário outra plataforma shope pior toda suport atendimento cliente, fiz compra doi vestido madrinha casamento recebi cor bem diferent precisa ai começ todo transtorno, vário email conseguir código postagem, postei comprovant reembolso recebi!"
6948,com.shopee.br,Gostei muito da primeira compra. Voltarei a comprar novamente.,5,Second,gostei primeira compra. voltarei comprar novamente.
6949,com.shopee.br,Ja nao gosto,1,Second,ja nao gosto
6950,com.shopee.br,Voltando pro início TODA HORA! MUITO BUGADO,1,Second,voltando pro início toda hora! muito bugado
6951,com.shopee.br,Fala qui e frete grátis mais todos eu pago,1,Second,fala qui frete gráti todo pago
6952,com.shopee.br,"Nao consigo mais comprar com cupons de frete gratis, e nao seio motivo pra isso",2,Second,"nao consigo comprar cupon frete gratis, nao seio motivo pra"
6953,com.shopee.br,Aff,5,Second,aff
6954,com.shopee.br,Não estou conseguindo instalar o aplicativo,1,Second,não conseguindo instalar aplicativo
6955,com.shopee.br,Top adoro 😍😍💝,5,Second,top adoro 😍😍💝
6956,com.shopee.br,O app nao e ruim .Ruim sao as lojas propaganda enganosa diz que a cima de 29 reas nao paga frete e tudo mentira ja compro na schpee a muito tempo antes eles cumpriam com a palavra agora nao mas parei de comprar por isso estou fora,2,Second,o app nao ruim .ruim sao loja propaganda enganosa diz cima 29 rea nao paga frete tudo mentira ja compro schpee tempo ant cumpriam palavra agora nao parei comprar
6957,com.shopee.br,Muito bom,5,Second,muito bom
6958,com.shopee.br,Otimo,5,Second,otimo
6959,com.shopee.br,Ótimo app... Só amo ❤️. Tudo d qualidade e satisfação 😛.,5,Second,ótimo app... só amo ❤️. tudo d qualidad satisfação 😛.
6960,com.shopee.br,"Amei.eu compro sempre ,porém uma reclamação sobre vc n tem como mudar a forma de pagamento do pix para e boleto para cartão de crédito,isso dificulta o pagamento pois só compro no crédito,como vcs poderiam me ajudar aí?",5,Second,"amei.eu compro sempr ,porém reclamação sobr vc n mudar forma pagamento pix boleto cartão crédito,isso dificulta pagamento poi compro crédito,como vc poderiam ajudar aí?"
6961,com.shopee.br,Muito fácil de navegar!!,5,Second,muito fácil navegar!!
6962,com.shopee.br,Maravilhoso o melhor app,5,Second,maravilhoso melhor app
6963,com.shopee.br,"Já comprei várias coisas. Até o presente momento, não tive qualquer contratempos. Os produtos atenderam minhas expectativas.",5,Second,"já comprei vária coisas. até present momento, qualquer contratempos. os produto atenderam expectativas."
6964,com.shopee.br,Não estou conseguindo acessar,1,Second,não conseguindo acessar
6965,com.shopee.br,Deixa a desejar nos fretes. Diz que o frete é gratis apartir de um valor e mesmo assim cobra.,5,Second,deixa desejar fretes. diz frete grati apartir valor assim cobra.
6966,com.shopee.br,Muito bom maravilhoso 👏🏻👏🏻👏🏻,5,Second,muito bom maravilhoso 👏🏻👏🏻👏🏻
6967,com.shopee.br,Tenho o aplicativo instalado a muito tempo porém hoje estou tentando abrir e não consigo.. vc clica e não entra e vem a notificação que está apresentando falhas mas isso foi o dia todo ... Não consigo abrir... Pior que tenho compras pra finalizar e rastreamento de outras e não consigo!! Poxa vida Shoppe vamos resolver isso né...,3,Second,tenho aplicativo instalado tempo porém hoje tentando abrir consigo.. vc clica entra vem notificação apresentando falha dia todo ... não consigo abrir... pior compra pra finalizar rastreamento outra consigo!! poxa vida shopp vamo resolv né...
6968,com.shopee.br,Maravilha 😍😍,5,Second,maravilha 😍😍
6969,com.shopee.br,Muito top,5,Second,muito top
6970,com.shopee.br,Melhor APP de compras,5,Second,melhor app compra
6971,com.shopee.br,Produtos ótima qualidade,5,Second,produto ótima qualidad
6972,com.shopee.br,Viciante !!,5,Second,viciant !!
6973,com.shopee.br,Gostei do app,5,Second,gostei app
6974,com.shopee.br,Muito bom o produto que comprei e a entrega foi muito rápido!😊👏,5,Second,muito bom produto comprei entrega rápido!😊👏
6975,com.shopee.br,"Nossa tô quase virando garota propaganda shopee kkkkk, minhas compras só faço lá, variedades de produtos, rapidez na entrega, qualquer tipo de problemas temos suporte, sou compradora de matéria pra e já estou pensando seriamente em ser vendedora lá tbm porque funciona e muito, os fretes grátis ajudam muito, várias promoções ao longo do mês, super top, mais que recomendo, as amigas que já indiquei disseram que coloquei elas no vicio kkkkkk, mas o que é bom tem que ser elogiado e recomendado",5,Second,"nossa tô quas virando garota propaganda shope kkkkk, compra faço lá, variedad produtos, rapidez entrega, qualquer tipo problema suporte, compradora matéria pra pensando seriament vendedora lá tbm porqu funciona muito, frete gráti ajudam muito, vária promoçõ longo mês, super top, recomendo, amiga indiquei disseram coloquei vicio kkkkkk, bom elogiado recomendado"
6976,com.shopee.br,"O app era ótimo funcionava bem mais de uns dias para cá não consigo acessar meu carrinho de compras mem rastrear os produtos que está para chegar e muito menos os cupom de frete grátis dia que está com erro no dispositivo mais meu celular funciona bem e minha internet e ótima,",3,Second,"o app ótimo funcionava bem un dia cá consigo acessar carrinho compra mem rastrear produto chegar meno cupom frete gráti dia erro dispositivo celular funciona bem internet ótima,"
6977,com.shopee.br,Melhor site de compra,5,Second,melhor site compra
